
-2.00 7.000000e+00 5.732049e-01
-2.00 7.500000e+00 5.732049e-01
-2.00 8.000000e+00 5.732049e-01
-2.00 8.500000e+00 5.732049e-01
-2.00 9.000000e+00 5.732049e-01
-2.00 9.500000e+00 5.732049e-01
-2.00 1.000000e+01 5.732049e-01
-2.00 1.050000e+01 5.732049e-01
-2.00 1.100000e+01 5.732049e-01
-2.00 1.150000e+01 5.732049e-01
-2.00 1.200000e+01 5.732049e-01
-2.00 1.250000e+01 5.732049e-01
-2.00 1.300000e+01 5.732049e-01
-2.00 1.350000e+01 5.732049e-01
-2.00 1.400000e+01 5.732049e-01

-1.99 7.000000e+00 5.747729e-01
-1.99 7.500000e+00 5.747651e-01
-1.99 8.000000e+00 5.747651e-01
-1.99 8.500000e+00 5.747651e-01
-1.99 9.000000e+00 5.747651e-01
-1.99 9.500000e+00 5.747651e-01
-1.99 1.000000e+01 5.747651e-01
-1.99 1.050000e+01 5.747651e-01
-1.99 1.100000e+01 5.747651e-01
-1.99 1.150000e+01 5.747651e-01
-1.99 1.200000e+01 5.747651e-01
-1.99 1.250000e+01 5.747651e-01
-1.99 1.300000e+01 5.747651e-01
-1.99 1.350000e+01 5.747651e-01
-1.99 1.400000e+01 5.747729e-01

-1.98 7.000000e+00 5.758244e-01
-1.98 7.500000e+00 5.763205e-01
-1.98 8.000000e+00 5.763205e-01
-1.98 8.500000e+00 5.763205e-01
-1.98 9.000000e+00 5.763205e-01
-1.98 9.500000e+00 5.763205e-01
-1.98 1.000000e+01 5.763205e-01
-1.98 1.050000e+01 5.763205e-01
-1.98 1.100000e+01 5.763205e-01
-1.98 1.150000e+01 5.763205e-01
-1.98 1.200000e+01 5.763205e-01
-1.98 1.250000e+01 5.763205e-01
-1.98 1.300000e+01 5.763205e-01
-1.98 1.350000e+01 5.763205e-01
-1.98 1.400000e+01 5.758244e-01

-1.97 7.000000e+00 5.784727e-01
-1.97 7.500000e+00 5.778703e-01
-1.97 8.000000e+00 5.778703e-01
-1.97 8.500000e+00 5.778703e-01
-1.97 9.000000e+00 5.778703e-01
-1.97 9.500000e+00 5.778703e-01
-1.97 1.000000e+01 5.778703e-01
-1.97 1.050000e+01 5.778703e-01
-1.97 1.100000e+01 5.778703e-01
-1.97 1.150000e+01 5.778703e-01
-1.97 1.200000e+01 5.778703e-01
-1.97 1.250000e+01 5.778703e-01
-1.97 1.300000e+01 5.778703e-01
-1.97 1.350000e+01 5.778703e-01
-1.97 1.400000e+01 5.784727e-01

-1.96 7.000000e+00 5.794445e-01
-1.96 7.500000e+00 5.794135e-01
-1.96 8.000000e+00 5.794135e-01
-1.96 8.500000e+00 5.794135e-01
-1.96 9.000000e+00 5.794135e-01
-1.96 9.500000e+00 5.794135e-01
-1.96 1.000000e+01 5.794135e-01
-1.96 1.050000e+01 5.794135e-01
-1.96 1.100000e+01 5.794135e-01
-1.96 1.150000e+01 5.794135e-01
-1.96 1.200000e+01 5.794135e-01
-1.96 1.250000e+01 5.794135e-01
-1.96 1.300000e+01 5.794135e-01
-1.96 1.350000e+01 5.794135e-01
-1.96 1.400000e+01 5.794445e-01

-1.95 7.000000e+00 5.810134e-01
-1.95 7.500000e+00 5.809491e-01
-1.95 8.000000e+00 5.809491e-01
-1.95 8.500000e+00 5.809491e-01
-1.95 9.000000e+00 5.809491e-01
-1.95 9.500000e+00 5.809491e-01
-1.95 1.000000e+01 5.809491e-01
-1.95 1.050000e+01 5.809491e-01
-1.95 1.100000e+01 5.809491e-01
-1.95 1.150000e+01 5.809491e-01
-1.95 1.200000e+01 5.809491e-01
-1.95 1.250000e+01 5.809491e-01
-1.95 1.300000e+01 5.809491e-01
-1.95 1.350000e+01 5.809491e-01
-1.95 1.400000e+01 5.810134e-01

-1.94 7.000000e+00 5.825216e-01
-1.94 7.500000e+00 5.824757e-01
-1.94 8.000000e+00 5.824757e-01
-1.94 8.500000e+00 5.824757e-01
-1.94 9.000000e+00 5.824757e-01
-1.94 9.500000e+00 5.824757e-01
-1.94 1.000000e+01 5.824757e-01
-1.94 1.050000e+01 5.824757e-01
-1.94 1.100000e+01 5.824757e-01
-1.94 1.150000e+01 5.824757e-01
-1.94 1.200000e+01 5.824757e-01
-1.94 1.250000e+01 5.824757e-01
-1.94 1.300000e+01 5.824757e-01
-1.94 1.350000e+01 5.824757e-01
-1.94 1.400000e+01 5.825216e-01

-1.93 7.000000e+00 5.836587e-01
-1.93 7.500000e+00 5.839918e-01
-1.93 8.000000e+00 5.839918e-01
-1.93 8.500000e+00 5.839918e-01
-1.93 9.000000e+00 5.839918e-01
-1.93 9.500000e+00 5.839918e-01
-1.93 1.000000e+01 5.839918e-01
-1.93 1.050000e+01 5.839918e-01
-1.93 1.100000e+01 5.839918e-01
-1.93 1.150000e+01 5.839918e-01
-1.93 1.200000e+01 5.839918e-01
-1.93 1.250000e+01 5.839918e-01
-1.93 1.300000e+01 5.839918e-01
-1.93 1.350000e+01 5.839918e-01
-1.93 1.400000e+01 5.836587e-01

-1.92 7.000000e+00 5.860983e-01
-1.92 7.500000e+00 5.854957e-01
-1.92 8.000000e+00 5.854957e-01
-1.92 8.500000e+00 5.854957e-01
-1.92 9.000000e+00 5.854957e-01
-1.92 9.500000e+00 5.854957e-01
-1.92 1.000000e+01 5.854957e-01
-1.92 1.050000e+01 5.854957e-01
-1.92 1.100000e+01 5.854957e-01
-1.92 1.150000e+01 5.854957e-01
-1.92 1.200000e+01 5.854957e-01
-1.92 1.250000e+01 5.854957e-01
-1.92 1.300000e+01 5.854957e-01
-1.92 1.350000e+01 5.854957e-01
-1.92 1.400000e+01 5.860983e-01

-1.91 7.000000e+00 5.870521e-01
-1.91 7.500000e+00 5.869852e-01
-1.91 8.000000e+00 5.869852e-01
-1.91 8.500000e+00 5.869852e-01
-1.91 9.000000e+00 5.869852e-01
-1.91 9.500000e+00 5.869852e-01
-1.91 1.000000e+01 5.869852e-01
-1.91 1.050000e+01 5.869852e-01
-1.91 1.100000e+01 5.869852e-01
-1.91 1.150000e+01 5.869852e-01
-1.91 1.200000e+01 5.869852e-01
-1.91 1.250000e+01 5.869852e-01
-1.91 1.300000e+01 5.869852e-01
-1.91 1.350000e+01 5.869852e-01
-1.91 1.400000e+01 5.870521e-01

-1.90 7.000000e+00 5.887057e-01
-1.90 7.500000e+00 5.884579e-01
-1.90 8.000000e+00 5.884579e-01
-1.90 8.500000e+00 5.884579e-01
-1.90 9.000000e+00 5.884579e-01
-1.90 9.500000e+00 5.884579e-01
-1.90 1.000000e+01 5.884579e-01
-1.90 1.050000e+01 5.884579e-01
-1.90 1.100000e+01 5.884579e-01
-1.90 1.150000e+01 5.884579e-01
-1.90 1.200000e+01 5.884579e-01
-1.90 1.250000e+01 5.884579e-01
-1.90 1.300000e+01 5.884579e-01
-1.90 1.350000e+01 5.884579e-01
-1.90 1.400000e+01 5.887057e-01

-1.89 7.000000e+00 5.899908e-01
-1.89 7.500000e+00 5.899111e-01
-1.89 8.000000e+00 5.899111e-01
-1.89 8.500000e+00 5.899111e-01
-1.89 9.000000e+00 5.899111e-01
-1.89 9.500000e+00 5.899111e-01
-1.89 1.000000e+01 5.899111e-01
-1.89 1.050000e+01 5.899111e-01
-1.89 1.100000e+01 5.899111e-01
-1.89 1.150000e+01 5.899111e-01
-1.89 1.200000e+01 5.899111e-01
-1.89 1.250000e+01 5.899111e-01
-1.89 1.300000e+01 5.899111e-01
-1.89 1.350000e+01 5.899111e-01
-1.89 1.400000e+01 5.899908e-01

-1.88 7.000000e+00 5.910072e-01
-1.88 7.500000e+00 5.913415e-01
-1.88 8.000000e+00 5.913415e-01
-1.88 8.500000e+00 5.913415e-01
-1.88 9.000000e+00 5.913415e-01
-1.88 9.500000e+00 5.913415e-01
-1.88 1.000000e+01 5.913415e-01
-1.88 1.050000e+01 5.913415e-01
-1.88 1.100000e+01 5.913415e-01
-1.88 1.150000e+01 5.913415e-01
-1.88 1.200000e+01 5.913415e-01
-1.88 1.250000e+01 5.913415e-01
-1.88 1.300000e+01 5.913415e-01
-1.88 1.350000e+01 5.913415e-01
-1.88 1.400000e+01 5.910072e-01

-1.87 7.000000e+00 5.933610e-01
-1.87 7.500000e+00 5.927454e-01
-1.87 8.000000e+00 5.927454e-01
-1.87 8.500000e+00 5.927454e-01
-1.87 9.000000e+00 5.927454e-01
-1.87 9.500000e+00 5.927454e-01
-1.87 1.000000e+01 5.927454e-01
-1.87 1.050000e+01 5.927454e-01
-1.87 1.100000e+01 5.927454e-01
-1.87 1.150000e+01 5.927454e-01
-1.87 1.200000e+01 5.927454e-01
-1.87 1.250000e+01 5.927454e-01
-1.87 1.300000e+01 5.927454e-01
-1.87 1.350000e+01 5.927454e-01
