
-1.14 1.400000e+01 1.527594e-06 6.054799e-07 3.166345e-07

-1.03 7.000000e+00 1.708719e-07 7.163453e-08 2.760287e-08
-1.03 9.333333e+00 1.708719e-07 7.163452e-08 2.760286e-08
-1.03 1.166667e+01 1.708695e-07 7.163342e-08 2.760265e-08
-1.03 1.400000e+01 1.703464e-07 7.139486e-08 2.755665e-08

-0.93 7.000000e+00 1.911003e-08 8.360057e-09 2.389913e-09
-0.93 9.333333e+00 1.911000e-08 8.360046e-09 2.389912e-09
-0.93 1.166667e+01 1.910501e-08 8.357715e-09 2.389578e-09
-0.93 1.400000e+01 1.805685e-08 7.869086e-09 2.318674e-09

-0.83 7.000000e+00 2.137233e-09 9.656846e-10 2.058637e-10
-0.83 9.333333e+00 2.137185e-09 9.656621e-10 2.058613e-10
-0.83 1.166667e+01 2.126962e-09 9.608094e-10 2.053434e-10
-0.83 1.400000e+01 8.093791e-10 3.433163e-10 1.227465e-10

-0.72 7.000000e+00 2.390241e-10 1.106802e-10 1.766370e-11
-0.72 9.333333e+00 2.389273e-10 1.106336e-10 1.765998e-11
-0.72 1.166667e+01 2.189215e-10 1.010230e-10 1.687551e-11
-0.72 1.400000e+01 1.524689e-12 3.014362e-13 9.218162e-13

-0.62 7.000000e+00 2.673118e-11 1.261005e-11 1.511087e-12
-0.62 9.333333e+00 2.653463e-11 1.251463e-11 1.505360e-12
-0.62 1.166667e+01 6.393134e-12 2.838127e-12 7.168810e-13
-0.62 1.400000e+01 4.565292e-15 1.047759e-16 4.355740e-15

-0.52 7.000000e+00 2.987810e-12 1.429434e-12 1.289430e-13
-0.52 9.333333e+00 2.613478e-12 1.246533e-12 1.204114e-13
-0.52 1.166667e+01 7.761650e-15 1.674320e-15 4.413010e-15
-0.52 1.400000e+01 2.052914e-17 3.597991e-20 2.045718e-17

-0.41 7.000000e+00 3.306003e-13 1.598362e-13 1.092793e-14
-0.41 9.333333e+00 4.451351e-14 2.030908e-14 3.895341e-15
-0.41 1.166667e+01 2.193072e-17 5.776909e-19 2.077534e-17
-0.41 1.400000e+01 9.608883e-20 1.235156e-23 9.606413e-20

-0.31 7.000000e+00 3.048393e-14 1.482028e-14 8.433602e-16
-0.31 9.333333e+00 3.959479e-17 9.258035e-18 2.107872e-17
