
-2.00 7.000000000000e+00 -6.989636859833e-01 2.004752945924e-01 5.015116086091e-01 2.980130967983e-01 -6.989636859833e-01 2.004752945924e-01 5.015116086091e-01 2.980130967983e-01
-2.00 7.500000000000e+00 -6.989636859833e-01 2.004752945924e-01 5.015116086091e-01 2.980130967983e-01 -6.989636859833e-01 2.004752945924e-01 5.015116086091e-01 2.980130967983e-01
-2.00 8.000000000000e+00 -6.989636859833e-01 2.004752945924e-01 5.015116086091e-01 2.980130967983e-01 -6.989636859833e-01 2.004752945924e-01 5.015116086091e-01 2.980130967983e-01
-2.00 8.500000000000e+00 -6.989636859833e-01 2.004752945924e-01 5.015116086091e-01 2.980130967983e-01 -6.989636859833e-01 2.004752945924e-01 5.015116086091e-01 2.980130967983e-01
-2.00 9.000000000000e+00 -6.989636859833e-01 2.004752945924e-01 5.015116086091e-01 2.980130967983e-01 -6.989636859833e-01 2.004752945924e-01 5.015116086091e-01 2.980130967983e-01
-2.00 9.500000000000e+00 -6.989636859833e-01 2.004752945924e-01 5.015116086091e-01 2.980130967983e-01 -6.989636859833e-01 2.004752945924e-01 5.015116086091e-01 2.980130967983e-01
-2.00 1.000000000000e+01 -6.989636859833e-01 2.004752945924e-01 5.015116086091e-01 2.980130967983e-01 -6.989636859833e-01 2.004752945924e-01 5.015116086091e-01 2.980130967983e-01
-2.00 1.050000000000e+01 -6.989636859833e-01 2.004752945924e-01 5.015116086091e-01 2.980130967983e-01 -6.989636859833e-01 2.004752945924e-01 5.015116086091e-01 2.980130967983e-01
-2.00 1.100000000000e+01 -6.989636859833e-01 2.004752945924e-01 5.015116086091e-01 2.980130967983e-01 -6.989636859833e-01 2.004752945924e-01 5.015116086091e-01 2.980130967983e-01
-2.00 1.150000000000e+01 -6.989636859833e-01 2.004752945924e-01 5.015116086091e-01 2.980130967983e-01 -6.989636859833e-01 2.004752945924e-01 5.015116086091e-01 2.980130967983e-01
-2.00 1.200000000000e+01 -6.989636859833e-01 2.004752945924e-01 5.015116086091e-01 2.980130967983e-01 -6.989636859833e-01 2.004752945924e-01 5.015116086091e-01 2.980130967983e-01
-2.00 1.250000000000e+01 -6.989636859833e-01 2.004752945924e-01 5.015116086091e-01 2.980130967983e-01 -6.989636859833e-01 2.004752945924e-01 5.015116086091e-01 2.980130967983e-01
-2.00 1.300000000000e+01 -6.989636859833e-01 2.004752945924e-01 5.015116086091e-01 2.980130967983e-01 -6.989636859833e-01 2.004752945924e-01 5.015116086091e-01 2.980130967983e-01
-2.00 1.350000000000e+01 -6.989636859833e-01 2.004752945924e-01 5.015116086091e-01 2.980130967983e-01 -6.989636859833e-01 2.004752945924e-01 5.015116086091e-01 2.980130967983e-01
-2.00 1.400000000000e+01 -6.989636859833e-01 2.004752945924e-01 5.015116086091e-01 2.980130967983e-01 -6.989636859833e-01 2.004752945924e-01 5.015116086091e-01 2.980130967983e-01

-1.99 7.000000000000e+00 -7.108631460909e-01 2.224279844309e-01 5.115648383400e-01 2.660071772288e-01 -7.108631460909e-01 2.224279844309e-01 5.115648383400e-01 2.660071772288e-01
-1.99 7.500000000000e+00 -7.108060030370e-01 2.223205660465e-01 5.115145630095e-01 2.661648709437e-01 -7.108060030370e-01 2.223205660465e-01 5.115145630095e-01 2.661648709437e-01
-1.99 8.000000000000e+00 -7.108060030370e-01 2.223205660465e-01 5.115145630095e-01 2.661648709437e-01 -7.108060030370e-01 2.223205660465e-01 5.115145630095e-01 2.661648709437e-01
-1.99 8.500000000000e+00 -7.108060030370e-01 2.223205660465e-01 5.115145630095e-01 2.661648709437e-01 -7.108060030370e-01 2.223205660465e-01 5.115145630095e-01 2.661648709437e-01
-1.99 9.000000000000e+00 -7.108060030370e-01 2.223205660465e-01 5.115145630095e-01 2.661648709437e-01 -7.108060030370e-01 2.223205660465e-01 5.115145630095e-01 2.661648709437e-01
-1.99 9.500000000000e+00 -7.108060030370e-01 2.223205660465e-01 5.115145630095e-01 2.661648709437e-01 -7.108060030370e-01 2.223205660465e-01 5.115145630095e-01 2.661648709437e-01
-1.99 1.000000000000e+01 -7.108060030370e-01 2.223205660465e-01 5.115145630095e-01 2.661648709437e-01 -7.108060030370e-01 2.223205660465e-01 5.115145630095e-01 2.661648709437e-01
-1.99 1.050000000000e+01 -7.108060030370e-01 2.223205660465e-01 5.115145630095e-01 2.661648709437e-01 -7.108060030370e-01 2.223205660465e-01 5.115145630095e-01 2.661648709437e-01
-1.99 1.100000000000e+01 -7.108060030370e-01 2.223205660465e-01 5.115145630095e-01 2.661648709437e-01 -7.108060030370e-01 2.223205660465e-01 5.115145630095e-01 2.661648709437e-01
-1.99 1.150000000000e+01 -7.108060030370e-01 2.223205660465e-01 5.115145630095e-01 2.661648709437e-01 -7.108060030370e-01 2.223205660465e-01 5.115145630095e-01 2.661648709437e-01
-1.99 1.200000000000e+01 -7.108060030370e-01 2.223205660465e-01 5.115145630095e-01 2.661648709437e-01 -7.108060030370e-01 2.223205660465e-01 5.115145630095e-01 2.661648709437e-01
-1.99 1.250000000000e+01 -7.108060030370e-01 2.223205660465e-01 5.115145630095e-01 2.661648709437e-01 -7.108060030370e-01 2.223205660465e-01 5.115145630095e-01 2.661648709437e-01
-1.99 1.300000000000e+01 -7.108060030370e-01 2.223205660465e-01 5.115145630095e-01 2.661648709437e-01 -7.108060030370e-01 2.223205660465e-01 5.115145630095e-01 2.661648709437e-01
