
-1.000000000000000000e+00	-2.999999999999999889e-01	6.472269169611e-01
-1.000000000000000000e+00	-2.868686868686868285e-01	6.382127780732e-01
-1.000000000000000000e+00	-2.737373737373737237e-01	6.277941925578e-01
-1.000000000000000000e+00	-2.606060606060606188e-01	6.155915771636e-01
-1.000000000000000000e+00	-2.474747474747474585e-01	6.010974002019e-01
-1.000000000000000000e+00	-2.343434343434343259e-01	5.836255999595e-01
-1.000000000000000000e+00	-2.212121212121211933e-01	5.622427662145e-01
-1.000000000000000000e+00	-2.080808080808080607e-01	5.356824067729e-01
-1.000000000000000000e+00	-1.949494949494949281e-01	5.022631945066e-01
-1.000000000000000000e+00	-1.818181818181817955e-01	4.598914462295e-01
-1.000000000000000000e+00	-1.686868686868686629e-01	4.063742909019e-01
-1.000000000000000000e+00	-1.555555555555555303e-01	3.405143403085e-01
-1.000000000000000000e+00	-1.424242424242423977e-01	2.644348547638e-01
-1.000000000000000000e+00	-1.292929292929292651e-01	1.860235514914e-01
-1.000000000000000000e+00	-1.161616161616161325e-01	1.172979132399e-01
-1.000000000000000000e+00	-1.030303030303029999e-01	6.701680817316e-02
-1.000000000000000000e+00	-8.989898989898986725e-02	3.562029929951e-02
-1.000000000000000000e+00	-7.676767676767673465e-02	1.810338942057e-02
-1.000000000000000000e+00	-6.363636363636360205e-02	8.975227158578e-03
-1.000000000000000000e+00	-5.050505050505046944e-02	4.392791128246e-03
-1.000000000000000000e+00	-3.737373737373733684e-02	2.136171955142e-03
-1.000000000000000000e+00	-2.424242424242423199e-02	1.035511753547e-03
-1.000000000000000000e+00	-1.111111111111107164e-02	5.011903677451e-04
-1.000000000000000000e+00	2.020202020202088722e-03	2.423955650641e-04
-1.000000000000000000e+00	1.515151515151519357e-02	1.171895437943e-04
-1.000000000000000000e+00	2.828282828282829842e-02	5.664697496434e-05
-1.000000000000000000e+00	4.141414141414145877e-02	2.737963534248e-05
-1.000000000000000000e+00	5.454545454545461913e-02	1.323307390057e-05
-1.000000000000000000e+00	6.767676767676772398e-02	6.395657170085e-06
-1.000000000000000000e+00	8.080808080808082883e-02	3.091045740869e-06
-1.000000000000000000e+00	9.393939393939398919e-02	1.493907339678e-06
-1.000000000000000000e+00	1.070707070707071495e-01	7.220061663506e-07
-1.000000000000000000e+00	1.202020202020202544e-01	3.489455576716e-07
-1.000000000000000000e+00	1.333333333333333592e-01	1.686452862959e-07
-1.000000000000000000e+00	1.464646464646465196e-01	8.150619609316e-08
-1.000000000000000000e+00	1.595959595959596800e-01	3.939190516984e-08
-1.000000000000000000e+00	1.727272727272727848e-01	1.903808745490e-08
-1.000000000000000000e+00	1.858585858585858896e-01	9.201097531451e-09
-1.000000000000000000e+00	1.989898989898990500e-01	4.446885456740e-09
-1.000000000000000000e+00	2.121212121212122104e-01	2.149177312878e-09
-1.000000000000000000e+00	2.252525252525253152e-01	1.038696216213e-09
-1.000000000000000000e+00	2.383838383838384201e-01	5.020013103266e-10
-1.000000000000000000e+00	2.515151515151515249e-01	2.426169574168e-10
-1.000000000000000000e+00	2.646464646464647408e-01	1.172566425710e-10
-1.000000000000000000e+00	2.777777777777778456e-01	5.667007150494e-11
-1.000000000000000000e+00	2.909090909090909505e-01	2.738861505946e-11
-1.000000000000000000e+00	3.040404040404041663e-01	1.323690321889e-11
-1.000000000000000000e+00	3.171717171717172712e-01	6.397388592551e-12
-1.000000000000000000e+00	3.303030303030303760e-01	3.091854850739e-12
-1.000000000000000000e+00	3.434343434343434809e-01	1.494292131489e-12
-1.000000000000000000e+00	3.565656565656565857e-01	7.221908777324e-13
-1.000000000000000000e+00	3.696969696969698016e-01	3.490347070834e-13
-1.000000000000000000e+00	3.828282828282829064e-01	1.686884859498e-13
-1.000000000000000000e+00	3.959595959595960113e-01	8.983374420391e-82
-1.000000000000000000e+00	4.090909090909092272e-01	3.288453436874e-57
-1.000000000000000000e+00	4.222222222222223320e-01	1.016372805850e-57
-1.000000000000000000e+00	4.353535353535354369e-01	3.141416448653e-58
-1.000000000000000000e+00	4.484848484848485417e-01	9.709664045898e-59
-1.000000000000000000e+00	4.616161616161616466e-01	3.001136801420e-59
-1.000000000000000000e+00	4.747474747474748624e-01	9.276149001998e-60
-1.000000000000000000e+00	4.878787878787879673e-01	2.867130745212e-60
-1.000000000000000000e+00	5.010101010101011276e-01	8.861803326058e-61
-1.000000000000000000e+00	5.141414141414142325e-01	2.738969380400e-61
-1.000000000000000000e+00	5.272727272727273373e-01	8.465173765221e-62
-1.000000000000000000e+00	5.404040404040404422e-01	2.616116980457e-62
-1.000000000000000000e+00	5.535353535353535470e-01	8.084123429304e-63
-1.000000000000000000e+00	5.666666666666666519e-01	2.497661029761e-63
-1.000000000000000000e+00	5.797979797979799788e-01	7.760509165094e-64
-1.000000000000000000e+00	5.929292929292930836e-01	2.413118194098e-64
-1.000000000000000000e+00	6.060606060606061884e-01	7.497428121291e-65
-1.000000000000000000e+00	6.191919191919192933e-01	2.326406750212e-65
-1.000000000000000000e+00	6.323232323232323981e-01	7.204058318509e-66
-1.000000000000000000e+00	6.454545454545455030e-01	2.223843325120e-66
-1.000000000000000000e+00	6.585858585858586078e-01	6.832630519928e-67
-1.000000000000000000e+00	6.717171717171717127e-01	2.085360319777e-67
-1.000000000000000000e+00	6.848484848484850396e-01	6.310247235383e-68
-1.000000000000000000e+00	6.979797979797981444e-01	1.891340394722e-68
-1.000000000000000000e+00	7.111111111111112493e-01	5.622321671345e-69
-1.000000000000000000e+00	7.242424242424243541e-01	1.664543563134e-69
-1.000000000000000000e+00	7.373737373737374590e-01	4.936961344011e-70
-1.000000000000000000e+00	7.505050505050505638e-01	1.474380530785e-70
-1.000000000000000000e+00	7.636363636363636687e-01	4.444157497352e-71
-1.000000000000000000e+00	7.767676767676767735e-01	1.351750768802e-71
-1.000000000000000000e+00	7.898989898989898784e-01	4.141845017538e-72
-1.000000000000000000e+00	8.030303030303029832e-01	1.275864925001e-72
-1.000000000000000000e+00	8.161616161616163101e-01	3.944363131914e-73
-1.000000000000000000e+00	8.292929292929294149e-01	1.222235552515e-73
-1.000000000000000000e+00	8.424242424242425198e-01	3.792809428378e-74
-1.000000000000000000e+00	8.555555555555556246e-01	1.178013767032e-74
-1.000000000000000000e+00	8.686868686868687295e-01	3.660738721514e-75
-1.000000000000000000e+00	8.818181818181818343e-01	1.137943714550e-75
-1.000000000000000000e+00	8.949494949494949392e-01	3.537923653075e-76
-1.000000000000000000e+00	9.080808080808082661e-01	1.100062116416e-76
-1.000000000000000000e+00	9.212121212121213709e-01	3.420642845907e-77
-1.000000000000000000e+00	9.343434343434344758e-01	1.063681772903e-77
-1.000000000000000000e+00	9.474747474747475806e-01	0.000000000000e+00
