
-2.00 7.000000e+00 6.751510e-15
-2.00 7.500000e+00 6.751510e-15
-2.00 8.000000e+00 6.751510e-15
-2.00 8.500000e+00 6.751510e-15
-2.00 9.000000e+00 6.751510e-15
-2.00 9.500000e+00 6.751510e-15
-2.00 1.000000e+01 6.751510e-15
-2.00 1.050000e+01 6.751510e-15
-2.00 1.100000e+01 6.751510e-15
-2.00 1.150000e+01 6.751510e-15
-2.00 1.200000e+01 6.751510e-15
-2.00 1.250000e+01 6.751510e-15
-2.00 1.300000e+01 6.751510e-15
-2.00 1.350000e+01 6.751510e-15
-2.00 1.400000e+01 6.751510e-15

-1.99 7.000000e+00 5.931174e-15
-1.99 7.500000e+00 5.935017e-15
-1.99 8.000000e+00 5.935017e-15
-1.99 8.500000e+00 5.935017e-15
-1.99 9.000000e+00 5.935017e-15
-1.99 9.500000e+00 5.935017e-15
-1.99 1.000000e+01 5.935017e-15
-1.99 1.050000e+01 5.935017e-15
-1.99 1.100000e+01 5.935017e-15
-1.99 1.150000e+01 5.935017e-15
-1.99 1.200000e+01 5.935017e-15
-1.99 1.250000e+01 5.935017e-15
-1.99 1.300000e+01 5.935017e-15
-1.99 1.350000e+01 5.935017e-15
-1.99 1.400000e+01 5.931174e-15

-1.98 7.000000e+00 5.436491e-15
-1.98 7.500000e+00 5.217267e-15
-1.98 8.000000e+00 5.217267e-15
-1.98 8.500000e+00 5.217267e-15
-1.98 9.000000e+00 5.217267e-15
-1.98 9.500000e+00 5.217267e-15
-1.98 1.000000e+01 5.217267e-15
-1.98 1.050000e+01 5.217267e-15
-1.98 1.100000e+01 5.217267e-15
-1.98 1.150000e+01 5.217267e-15
-1.98 1.200000e+01 5.217267e-15
-1.98 1.250000e+01 5.217267e-15
-1.98 1.300000e+01 5.217267e-15
-1.98 1.350000e+01 5.217267e-15
-1.98 1.400000e+01 5.436491e-15

-1.97 7.000000e+00 4.361560e-15
-1.97 7.500000e+00 4.586318e-15
-1.97 8.000000e+00 4.586318e-15
-1.97 8.500000e+00 4.586318e-15
-1.97 9.000000e+00 4.586318e-15
-1.97 9.500000e+00 4.586318e-15
-1.97 1.000000e+01 4.586318e-15
-1.97 1.050000e+01 4.586318e-15
-1.97 1.100000e+01 4.586318e-15
-1.97 1.150000e+01 4.586318e-15
-1.97 1.200000e+01 4.586318e-15
-1.97 1.250000e+01 4.586318e-15
-1.97 1.300000e+01 4.586318e-15
-1.97 1.350000e+01 4.586318e-15
-1.97 1.400000e+01 4.361560e-15

-1.96 7.000000e+00 4.021241e-15
-1.96 7.500000e+00 4.031673e-15
-1.96 8.000000e+00 4.031673e-15
-1.96 8.500000e+00 4.031673e-15
-1.96 9.000000e+00 4.031673e-15
-1.96 9.500000e+00 4.031673e-15
-1.96 1.000000e+01 4.031673e-15
-1.96 1.050000e+01 4.031673e-15
-1.96 1.100000e+01 4.031673e-15
-1.96 1.150000e+01 4.031673e-15
-1.96 1.200000e+01 4.031673e-15
-1.96 1.250000e+01 4.031673e-15
-1.96 1.300000e+01 4.031673e-15
-1.96 1.350000e+01 4.031673e-15
-1.96 1.400000e+01 4.021241e-15

-1.95 7.000000e+00 3.524961e-15
-1.95 7.500000e+00 3.544103e-15
-1.95 8.000000e+00 3.544103e-15
-1.95 8.500000e+00 3.544103e-15
-1.95 9.000000e+00 3.544103e-15
-1.95 9.500000e+00 3.544103e-15
-1.95 1.000000e+01 3.544103e-15
-1.95 1.050000e+01 3.544103e-15
-1.95 1.100000e+01 3.544103e-15
-1.95 1.150000e+01 3.544103e-15
-1.95 1.200000e+01 3.544103e-15
-1.95 1.250000e+01 3.544103e-15
-1.95 1.300000e+01 3.544103e-15
-1.95 1.350000e+01 3.544103e-15
-1.95 1.400000e+01 3.524961e-15

-1.94 7.000000e+00 3.103414e-15
-1.94 7.500000e+00 3.115498e-15
-1.94 8.000000e+00 3.115498e-15
-1.94 8.500000e+00 3.115498e-15
-1.94 9.000000e+00 3.115498e-15
-1.94 9.500000e+00 3.115498e-15
-1.94 1.000000e+01 3.115498e-15
-1.94 1.050000e+01 3.115498e-15
-1.94 1.100000e+01 3.115498e-15
-1.94 1.150000e+01 3.115498e-15
-1.94 1.200000e+01 3.115498e-15
-1.94 1.250000e+01 3.115498e-15
-1.94 1.300000e+01 3.115498e-15
-1.94 1.350000e+01 3.115498e-15
-1.94 1.400000e+01 3.103414e-15

-1.93 7.000000e+00 2.817623e-15
-1.93 7.500000e+00 2.738726e-15
-1.93 8.000000e+00 2.738726e-15
-1.93 8.500000e+00 2.738726e-15
-1.93 9.000000e+00 2.738726e-15
-1.93 9.500000e+00 2.738726e-15
-1.93 1.000000e+01 2.738726e-15
-1.93 1.050000e+01 2.738726e-15
-1.93 1.100000e+01 2.738726e-15
-1.93 1.150000e+01 2.738726e-15
-1.93 1.200000e+01 2.738726e-15
-1.93 1.250000e+01 2.738726e-15
-1.93 1.300000e+01 2.738726e-15
-1.93 1.350000e+01 2.738726e-15
-1.93 1.400000e+01 2.817623e-15

-1.92 7.000000e+00 2.285546e-15
-1.92 7.500000e+00 2.407519e-15
-1.92 8.000000e+00 2.407519e-15
-1.92 8.500000e+00 2.407519e-15
-1.92 9.000000e+00 2.407519e-15
-1.92 9.500000e+00 2.407519e-15
-1.92 1.000000e+01 2.407519e-15
-1.92 1.050000e+01 2.407519e-15
-1.92 1.100000e+01 2.407519e-15
-1.92 1.150000e+01 2.407519e-15
-1.92 1.200000e+01 2.407519e-15
-1.92 1.250000e+01 2.407519e-15
-1.92 1.300000e+01 2.407519e-15
-1.92 1.350000e+01 2.407519e-15
-1.92 1.400000e+01 2.285546e-15

-1.91 7.000000e+00 2.104064e-15
-1.91 7.500000e+00 2.116366e-15
-1.91 8.000000e+00 2.116366e-15
-1.91 8.500000e+00 2.116366e-15
-1.91 9.000000e+00 2.116366e-15
-1.91 9.500000e+00 2.116366e-15
-1.91 1.000000e+01 2.116366e-15
-1.91 1.050000e+01 2.116366e-15
-1.91 1.100000e+01 2.116366e-15
-1.91 1.150000e+01 2.116366e-15
-1.91 1.200000e+01 2.116366e-15
-1.91 1.250000e+01 2.116366e-15
-1.91 1.300000e+01 2.116366e-15
-1.91 1.350000e+01 2.116366e-15
-1.91 1.400000e+01 2.104064e-15

-1.90 7.000000e+00 1.820220e-15
-1.90 7.500000e+00 1.860424e-15
-1.90 8.000000e+00 1.860424e-15
-1.90 8.500000e+00 1.860424e-15
-1.90 9.000000e+00 1.860424e-15
-1.90 9.500000e+00 1.860424e-15
-1.90 1.000000e+01 1.860424e-15
-1.90 1.050000e+01 1.860424e-15
-1.90 1.100000e+01 1.860424e-15
-1.90 1.150000e+01 1.860424e-15
-1.90 1.200000e+01 1.860424e-15
-1.90 1.250000e+01 1.860424e-15
-1.90 1.300000e+01 1.860424e-15
-1.90 1.350000e+01 1.860424e-15
-1.90 1.400000e+01 1.820220e-15

-1.89 7.000000e+00 1.623823e-15
-1.89 7.500000e+00 1.635434e-15
-1.89 8.000000e+00 1.635434e-15
-1.89 8.500000e+00 1.635434e-15
-1.89 9.000000e+00 1.635434e-15
-1.89 9.500000e+00 1.635434e-15
-1.89 1.000000e+01 1.635434e-15
-1.89 1.050000e+01 1.635434e-15
-1.89 1.100000e+01 1.635434e-15
-1.89 1.150000e+01 1.635434e-15
-1.89 1.200000e+01 1.635434e-15
-1.89 1.250000e+01 1.635434e-15
-1.89 1.300000e+01 1.635434e-15
-1.89 1.350000e+01 1.635434e-15
-1.89 1.400000e+01 1.623823e-15

-1.88 7.000000e+00 1.481923e-15
-1.88 7.500000e+00 1.437653e-15
-1.88 8.000000e+00 1.437653e-15
-1.88 8.500000e+00 1.437653e-15
-1.88 9.000000e+00 1.437653e-15
-1.88 9.500000e+00 1.437653e-15
-1.88 1.000000e+01 1.437653e-15
-1.88 1.050000e+01 1.437653e-15
-1.88 1.100000e+01 1.437653e-15
-1.88 1.150000e+01 1.437653e-15
-1.88 1.200000e+01 1.437653e-15
-1.88 1.250000e+01 1.437653e-15
-1.88 1.300000e+01 1.437653e-15
